Student_ID,Math,English,Science,Study_Hours,Attendance,Sleep_Hours,Mobile_Usage,Assignment_Score,Previous_Exam_Score,Performance,Risk_Level,Weak_Subject
10542,-1.42,-0.85,-1.2,0.87,-1.13,-0.79,1.39,-1.32,-0.2,Poor,High Risk,English
10543,-1.33,-0.75,-1.39,-1.54,-1.27,0.52,0.42,-0.66,-1.22,Poor,High Risk,English
10544,-0.71,0.24,-0.87,-0.09,-1.2,1.17,-0.07,-0.94,-1.46,Poor,High Risk,Science
10545,-0.52,-1.18,-0.54,0.39,-1.34,-1.44,0.9,-1.46,-0.11,Poor,High Risk,English
10546,-1.47,-0.8,-1.11,0.87,-1.06,-0.14,0.42,-1.13,0.03,Poor,High Risk,Math
10547,-0.9,-1.32,0.07,-1.54,1.33,-0.79,0.42,-0.48,-1.04,Poor,High Risk,English
10548,-0.43,-0.38,-1.15,-1.54,-1.48,1.17,-0.55,-1.36,-0.95,Poor,High Risk,Science
10549,-0.19,-0.94,-1.01,-1.54,1.19,0.52,0.9,-0.9,-1.13,Poor,High Risk,English
10550,-1.47,-1.18,-0.21,-0.58,-1.55,1.17,-0.07,-1.36,-1.36,Poor,High Risk,Math
10551,-0.66,-0.75,-0.73,-1.54,-1.06,0.52,-0.55,-1.55,-0.95,Poor,High Risk,English
10552,-0.57,-1.08,0.26,-1.54,1.26,0.52,-1.52,-1.27,-0.76,Poor,High Risk,English
10553,-0.62,-0.28,-1.2,-1.54,-1.41,0.52,-1.52,-1.04,-0.95,Poor,High Risk,Math
10554,-0.85,-0.94,-0.78,0.87,-1.27,-1.44,-1.03,-1.08,-0.25,Poor,High Risk,English
10555,-1.37,1.56,-1.39,0.39,-1.48,1.17,-0.07,-1.41,-0.76,Poor,High Risk,Math
10556,0.8,-1.18,-1.39,-1.54,0.98,0.52,0.9,-0.8,-1.36,Poor,High Risk,Math
10557,-1.37,-1.32,-0.45,-1.54,-1.48,1.82,0.9,-1.18,-1.22,Poor,High Risk,English
10558,-1.04,-0.99,0.4,-0.09,-1.27,-0.79,0.42,-0.71,-1.5,Poor,High Risk,English
10559,-1.23,-0.99,-1.29,0.87,-1.27,-0.14,-0.55,-0.06,-0.39,Poor,High Risk,Math
10560,-0.19,-0.57,-1.01,-1.54,-1.48,1.17,-0.07,-1.55,-0.99,Poor,High Risk,Math
10561,-0.99,-1.27,-1.34,-1.54,1.47,-0.79,-0.55,-0.66,-0.07,Poor,High Risk,English
10562,0.71,-0.71,-0.82,-0.09,-1.2,0.52,-1.52,-1.46,-1.18,Poor,High Risk,English
10563,-1.18,-0.75,-0.87,-1.06,-1.2,0.52,-1.03,-0.15,-0.67,Poor,High Risk,Math
10564,-1.42,-1.18,-0.49,-1.54,-1.55,0.52,0.9,-1.18,-1.32,Poor,High Risk,Math
10565,-0.47,0.0,-1.53,-1.06,-1.48,1.17,0.42,-0.62,-1.41,Poor,High Risk,Science
10566,0.04,-1.56,0.07,0.87,-1.13,-1.44,-0.55,-1.04,-0.99,Poor,High Risk,English
10567,-1.14,-1.04,-1.11,-0.58,-1.2,0.52,-0.55,-0.99,0.77,Poor,High Risk,Math
10568,-0.05,-0.66,-1.25,-1.54,0.2,0.52,-1.03,-1.41,0.07,Poor,High Risk,Science
10569,0.66,-1.32,-1.25,0.39,-1.27,0.52,0.42,-0.57,-0.76,Poor,High Risk,English
10570,-0.76,-0.14,-1.01,-1.54,-0.99,-0.14,0.9,-0.2,-1.5,Poor,High Risk,Science
10571,-0.14,-0.61,-1.53,-1.54,-1.41,0.52,1.87,-0.52,-1.27,Poor,High Risk,Science
10572,-0.52,-1.46,-0.92,-1.54,-0.29,0.52,-0.07,0.46,-0.9,Poor,High Risk,English
10573,-0.66,-0.94,-0.96,-1.06,-1.27,-0.14,-1.03,-1.5,-0.85,Poor,High Risk,English
10574,-0.62,-0.9,-1.53,-0.58,-1.34,-0.14,1.87,-0.99,-0.3,Poor,High Risk,Science
10575,-0.66,-0.75,-0.73,-1.54,-1.06,0.52,-0.55,-1.55,-0.95,Poor,High Risk,English
10576,-1.37,1.65,-1.39,0.39,-1.55,1.82,-0.55,-1.32,-0.9,Poor,High Risk,Math
10577,-0.9,-0.38,-1.53,-1.54,0.06,1.17,-1.52,-0.71,0.03,Poor,High Risk,Science
10578,-0.43,-0.66,0.64,0.39,-1.13,-1.44,0.9,-1.5,-1.46,Poor,High Risk,English
10579,0.75,-1.13,-1.15,-1.54,0.91,0.52,-0.07,-0.76,-1.41,Poor,High Risk,English
10580,-1.56,-0.9,-0.07,-0.09,-1.2,-1.44,1.39,-0.29,-1.36,Poor,High Risk,Math
10581,-1.14,0.24,-0.78,-0.58,-1.48,-0.14,-1.52,-0.85,-1.36,Poor,High Risk,Math
10582,-0.9,-0.94,-0.82,1.35,-1.27,-1.44,-1.03,-1.13,-0.25,Poor,High Risk,English
10583,-0.99,-0.71,0.35,-0.09,-1.27,-0.14,-0.55,-1.08,-1.5,Poor,High Risk,English
10584,-0.9,-1.04,-1.58,-1.06,-1.27,-0.79,0.42,0.69,-1.04,Poor,High Risk,Science
10585,-0.52,-0.99,0.17,-1.54,-0.71,1.17,-0.55,-0.94,-1.27,Poor,High Risk,English
10586,-1.09,0.47,-1.44,-0.09,-1.34,-0.79,0.42,-0.57,-0.67,Poor,High Risk,Science
10587,-0.62,-1.32,-1.53,-0.58,-1.41,1.17,1.87,-0.34,-0.2,Poor,High Risk,Math
10588,-0.1,-1.08,-0.73,-0.09,-1.13,1.17,-1.03,-1.13,-0.48,Poor,High Risk,English
10589,-0.71,-1.23,-0.68,-0.09,-1.41,-0.14,0.9,-1.36,0.21,Poor,High Risk,English
10590,-0.99,-1.41,-1.06,-1.06,-0.15,-0.79,-0.07,-0.48,0.03,Poor,High Risk,English
10591,-1.42,-0.9,-1.29,-0.58,-1.41,-0.79,0.42,-0.38,-0.39,Poor,High Risk,Math
10592,-0.57,-1.41,-1.01,-1.54,-0.43,0.52,-0.07,0.5,-0.9,Poor,High Risk,English
10593,0.42,-1.23,-0.21,-0.09,-1.2,-0.14,-0.07,-1.41,-0.95,Poor,High Risk,English
10594,-0.1,0.52,-1.39,-0.09,-1.41,0.52,-0.07,-1.5,-1.27,Poor,High Risk,Science
10595,-0.81,-1.04,-1.34,-0.58,-1.48,-1.44,-1.52,-1.41,-0.76,Poor,High Risk,Science
10596,-0.66,-1.13,-0.87,-1.54,-0.01,0.52,-1.03,0.36,-1.18,Poor,High Risk,English
10597,-1.33,-0.14,-1.39,-1.54,-1.41,0.52,1.39,-0.85,-1.36,Poor,High Risk,Math
10598,-1.23,0.05,-0.96,-1.54,-1.2,-0.79,1.39,0.08,-1.5,Poor,High Risk,Math
10599,-0.9,-1.13,0.02,-1.54,0.84,-0.79,-0.55,-0.71,-0.9,Poor,High Risk,English
10600,-1.09,-1.32,-1.15,0.87,-1.48,-0.79,-0.07,0.27,-1.04,Poor,High Risk,English
10601,-0.9,-0.28,-1.53,-1.54,-0.08,1.17,-1.52,-0.8,0.07,Poor,High Risk,Science
10602,-0.66,-0.33,-0.3,0.39,-1.34,-1.44,-1.52,-1.41,-0.71,Poor,High Risk,English
10603,-0.38,-0.9,-0.87,-1.54,1.19,0.52,0.42,-0.9,-1.13,Poor,High Risk,English
10604,0.19,-0.75,-1.15,-0.58,-1.27,-0.79,-0.07,-1.18,-0.39,Poor,High Risk,Science
10605,-1.23,1.51,-1.48,-1.06,-1.34,-0.79,0.42,-0.85,-1.46,Poor,High Risk,Math
10606,-1.33,-1.37,-0.59,-0.09,-1.06,-0.14,1.39,0.08,-1.32,Poor,High Risk,English
10607,-1.18,-0.94,-1.48,1.83,-1.13,-0.14,0.42,-0.01,-0.48,Poor,High Risk,Science
10608,-0.71,-1.08,-0.4,-1.54,1.26,-0.14,0.42,-0.66,-1.08,Poor,High Risk,English
10609,-1.37,-0.66,-1.39,1.35,-1.34,1.17,-0.07,0.88,-1.27,Poor,High Risk,English
10610,0.42,-1.56,-0.02,0.87,-1.2,-0.79,0.42,-1.41,-1.04,Poor,High Risk,English
10611,-1.42,-0.85,-1.29,-1.06,-1.41,-0.79,0.42,-0.34,-0.34,Poor,High Risk,Math
10612,0.33,-1.51,-1.39,-1.06,-1.2,0.52,1.39,-0.48,-1.32,Poor,High Risk,English
10613,-0.95,-1.18,-0.26,-1.54,0.91,-0.79,-0.07,-0.57,-0.62,Poor,High Risk,English
10614,0.23,-1.32,-1.39,-1.06,-1.13,0.52,1.87,-0.48,-1.32,Poor,High Risk,English
10615,-1.42,0.38,-0.68,-1.06,-1.55,-0.79,1.39,-0.76,-1.41,Poor,High Risk,Math
10616,-1.33,-0.85,-1.44,-0.09,-1.34,-0.79,0.42,-0.2,-0.39,Poor,High Risk,Math
10617,-1.47,-0.66,-0.59,-1.54,-1.13,-0.14,-1.03,-1.27,-1.04,Poor,High Risk,Math
10618,-1.23,0.24,-0.73,-0.58,-1.48,-0.79,-1.52,-0.8,-1.36,Poor,High Risk,Math
10619,-0.71,-1.32,-1.39,0.87,-1.13,0.52,0.9,-0.34,-0.11,Poor,High Risk,Math
10620,-1.09,-0.28,-1.44,-1.54,0.41,-0.14,-1.52,-0.38,-0.34,Poor,High Risk,Science
10621,-0.57,-0.85,-1.58,-1.06,-1.41,-0.79,1.39,-1.13,-0.39,Poor,High Risk,Science
10622,-1.51,-0.38,-0.92,-1.54,1.68,0.52,0.9,-0.01,-0.9,Poor,High Risk,Math
10623,-1.28,-1.37,-0.49,-0.58,-1.06,0.52,1.39,-0.1,-1.27,Poor,High Risk,English
10624,-1.47,-0.85,-1.06,0.39,-1.06,0.52,-0.07,-1.08,0.07,Poor,High Risk,Math
10625,-1.28,-1.27,-1.11,-0.09,-0.99,-0.79,-1.52,-0.43,0.12,Poor,High Risk,English
10626,-0.81,-1.18,-0.26,-1.54,1.26,-0.14,0.42,-0.52,-1.08,Poor,High Risk,English
10627,-1.33,-0.85,0.21,0.39,-1.41,0.52,-1.52,-1.46,-1.5,Poor,High Risk,Math
10628,-1.42,-0.99,-0.54,-1.54,-1.55,-0.14,0.9,-1.13,-1.41,Poor,High Risk,English
10629,-0.9,-1.51,0.02,-1.54,1.82,-1.44,0.42,0.46,-1.36,Poor,High Risk,English
10630,-1.23,1.51,-1.29,-0.58,-1.13,1.82,-0.07,-1.46,-0.81,Poor,High Risk,Math
10631,-0.66,-1.18,-0.4,-0.09,-1.34,-0.79,0.42,-1.46,-0.11,Poor,High Risk,English
10632,-0.95,0.52,-1.39,-0.58,-1.48,-0.79,-0.07,-0.34,-1.13,Poor,High Risk,Math
10633,-0.52,-1.27,-0.49,-0.09,-1.41,-0.79,1.87,-1.55,0.07,Poor,High Risk,English
10634,-1.37,-0.99,-1.25,-1.06,-1.2,-0.79,-0.55,-0.34,-0.11,Poor,High Risk,Math
10635,0.09,-1.56,0.07,0.87,-1.13,-1.44,-0.07,-1.08,-0.95,Poor,High Risk,English
10636,-0.9,-1.32,-1.34,-0.09,-1.2,1.17,1.39,-0.9,-0.3,Poor,High Risk,English
10637,-1.47,0.47,-1.53,0.39,-0.99,-0.14,0.9,-1.08,-0.02,Poor,High Risk,Science
10638,-1.23,-1.37,-0.82,0.39,-1.2,-0.14,0.9,0.13,-1.18,Poor,High Risk,English
10639,0.42,-1.18,-0.26,-0.09,-1.2,-0.14,-0.07,-1.41,-0.95,Poor,High Risk,English
10640,-1.04,-1.32,-1.29,-0.58,-1.34,-0.14,0.9,-0.99,1.19,Poor,High Risk,English
10641,-0.1,0.57,-1.2,-0.58,-1.41,0.52,-0.07,-1.5,-1.36,Poor,High Risk,Science
10642,-0.29,-1.41,-0.87,-1.54,-0.78,1.17,0.42,0.36,-1.04,Poor,High Risk,English
10643,-1.04,-1.32,-1.25,0.87,-1.41,-1.44,-0.07,0.32,-0.99,Poor,High Risk,English
10644,-1.42,-1.23,-0.16,-0.09,-1.06,-1.44,1.39,-0.06,-1.36,Poor,High Risk,Math
10645,-0.19,0.61,-0.92,-0.58,-1.27,-0.14,-0.07,-1.36,-1.5,Poor,High Risk,Science
10646,-0.62,-0.47,-0.35,-1.54,-1.55,-0.14,-1.03,-1.27,-1.36,Poor,High Risk,Math
10647,-0.57,-0.71,-0.82,-1.54,-1.2,0.52,-0.55,-1.55,-0.95,Poor,High Risk,English
10648,-1.47,-0.99,-1.15,1.35,-1.2,-0.79,0.9,-1.04,-0.34,Poor,High Risk,Math
10649,-0.81,-1.18,-1.01,-0.58,-1.41,-0.14,0.42,-1.27,0.77,Poor,High Risk,Math
10650,0.75,-1.37,-1.29,-1.06,-0.5,-1.44,-0.55,-0.71,-0.71,Poor,High Risk,English
10651,-1.33,-1.27,-1.39,-1.54,-0.99,0.52,-0.07,-0.1,-1.27,Poor,High Risk,Math
10652,-1.33,1.42,-1.34,-1.06,-1.55,-0.14,0.42,-1.13,-1.22,Poor,High Risk,Math
10653,-1.42,-0.85,-0.82,-0.09,-1.06,1.17,-0.07,-1.04,0.31,Poor,High Risk,Math
10654,0.75,-1.37,-1.29,-1.54,-0.5,-1.44,-0.55,-0.71,-0.71,Poor,High Risk,English
10655,0.28,-1.41,-0.21,-0.09,-1.34,-1.44,0.42,-1.46,-0.9,Poor,High Risk,English
10656,-1.47,-0.71,-0.73,-1.54,0.7,-1.44,0.42,-1.22,0.4,Poor,High Risk,Math
10657,-0.9,-1.32,-1.34,-0.09,-1.2,1.17,1.39,-0.9,-0.3,Poor,High Risk,English
10658,0.8,-1.18,-1.53,-1.54,1.05,0.52,1.39,-0.8,-1.32,Poor,High Risk,Math
10659,-0.85,-0.94,-1.34,-0.58,-1.48,1.17,-0.07,0.5,-1.22,Poor,High Risk,Science
10660,-0.1,-1.56,0.12,1.83,-1.06,-1.44,-1.03,-0.8,-1.08,Poor,High Risk,English
10661,0.85,-1.41,-1.2,-1.54,0.2,-0.79,-1.03,-0.99,-0.62,Poor,High Risk,English
10662,-1.09,-1.32,-1.15,0.87,-1.48,-0.79,-0.07,0.27,-1.04,Poor,High Risk,English
10663,-1.28,-1.13,-0.54,-1.54,-1.41,0.52,0.9,-0.94,-1.32,Poor,High Risk,English
10664,-0.57,0.24,-0.68,0.87,-0.99,1.17,-1.03,-0.9,-1.46,Poor,High Risk,Math
10665,-0.81,-1.41,1.48,-0.09,-1.34,-1.44,-1.03,-1.41,-1.18,Poor,High Risk,English
10666,-1.14,-0.8,-1.44,0.39,-1.27,0.52,-0.55,0.92,-1.13,Poor,High Risk,Math
10667,-0.99,-1.23,-1.29,-0.58,-1.34,-0.14,0.42,-1.08,1.14,Poor,High Risk,Math
10668,-1.37,-0.8,-1.39,-1.06,-1.41,-0.79,0.42,-0.24,-0.34,Poor,High Risk,Math
10669,-0.52,-1.04,0.17,-1.06,-0.78,0.52,-0.07,-1.04,-1.13,Poor,High Risk,English
10670,-0.43,-0.75,-0.87,-1.54,-0.15,-0.79,0.42,-0.52,-1.32,Poor,High Risk,Science
10671,-1.04,-1.27,-0.68,-1.54,-1.2,1.17,0.42,-0.57,-1.13,Poor,High Risk,English
10672,0.38,-1.51,-1.34,-0.58,-1.27,0.52,1.39,-0.48,-1.22,Poor,High Risk,English
10673,-0.43,-0.85,0.5,-1.54,1.89,0.52,-1.03,-1.36,-1.36,Poor,High Risk,English
10674,-0.81,-0.19,-0.96,-1.54,-0.99,-0.14,0.9,-0.15,-1.5,Poor,High Risk,Math
10675,-1.47,-0.85,-0.59,-1.54,-1.41,-0.14,-0.07,-1.22,-1.27,Poor,High Risk,Math
10676,-0.62,-0.9,0.17,-1.54,-0.78,1.17,-0.55,-0.99,-1.32,Poor,High Risk,English
10677,-0.52,0.24,-0.73,0.39,-0.99,1.17,-1.03,-0.94,-1.46,Poor,High Risk,Science
10678,-0.47,-1.51,-1.53,-1.06,-1.34,0.52,1.39,0.13,-0.25,Poor,High Risk,English
10679,-1.28,-0.61,-1.11,-1.54,0.84,0.52,-1.52,-0.24,-0.3,Poor,High Risk,Math
10680,0.52,-1.56,-0.07,1.83,-1.06,-0.14,-1.03,-1.36,-1.41,Poor,High Risk,English
10681,-1.14,1.61,-1.48,-1.06,-1.48,-1.44,0.9,-1.08,-1.36,Poor,High Risk,Science
10682,-1.47,0.38,-0.63,-0.58,-1.55,-0.79,0.42,-0.71,-1.41,Poor,High Risk,Math
10683,-0.9,-1.37,-1.25,-0.58,-1.2,-0.14,-0.07,-1.22,-0.53,Poor,High Risk,English
10684,-1.37,-0.85,-1.29,-1.06,-1.34,-0.79,0.42,-0.29,-0.25,Poor,High Risk,Math
10685,-0.95,-1.27,-0.02,-1.54,1.19,-1.44,0.42,-0.76,-0.53,Poor,High Risk,English
10686,0.23,-1.56,-1.34,-1.54,-1.2,0.52,1.39,-0.38,-1.41,Poor,High Risk,English
10687,-1.33,-0.85,-1.44,-0.09,-1.34,-0.79,0.42,-0.2,-0.39,Poor,High Risk,Math
10688,-1.18,-0.8,-0.92,-1.06,-1.2,0.52,-1.03,-0.15,-0.67,Poor,High Risk,Math
10689,-0.76,-0.23,-0.96,-1.54,-0.85,-0.14,0.9,-0.15,-1.5,Poor,High Risk,Science
10690,-0.81,-0.61,0.21,0.39,-1.41,0.52,-0.07,-1.32,-1.46,Poor,High Risk,English
10691,-0.14,0.1,-1.44,-0.58,-1.48,1.82,-0.07,-1.55,-1.08,Poor,High Risk,Science
10692,-0.71,-1.08,-1.15,-0.09,-1.41,-1.44,-1.52,-1.36,-0.57,Poor,High Risk,Math
10693,-0.52,-1.56,-1.44,-0.58,-1.48,1.17,0.42,-0.24,-0.07,Poor,High Risk,English
10694,-0.62,-1.13,-0.07,0.39,-1.2,-1.44,-0.07,-1.36,-0.57,Poor,High Risk,English
10695,-1.28,0.99,-1.48,-0.09,-1.13,0.52,-1.03,-0.48,-1.36,Poor,High Risk,Math
10696,-0.14,-0.8,-1.25,1.35,-1.34,-0.14,-1.52,-0.43,-1.27,Poor,High Risk,Science
10697,0.14,-1.13,-0.92,-1.54,1.26,0.52,-0.07,-1.13,-0.85,Poor,High Risk,English
10698,-1.51,-0.09,-1.39,0.87,-1.06,-0.79,0.42,-1.41,-0.16,Poor,High Risk,Math
10699,-1.18,-0.52,-1.2,0.39,-1.06,-1.44,-0.07,-1.5,-1.13,Poor,High Risk,Math
10700,-0.52,-0.9,-0.82,-1.54,1.19,-0.14,0.42,-0.9,-1.04,Poor,High Risk,English
10701,-1.37,-0.23,-1.58,-1.54,1.75,-0.79,-1.52,-1.41,1.0,Poor,High Risk,Science
10702,-0.47,-1.23,0.31,-1.54,1.75,1.17,-1.52,-1.22,-0.9,Poor,High Risk,English
10703,-1.18,-0.71,0.26,-0.09,-1.34,0.52,-1.03,-1.41,-1.5,Poor,High Risk,Math
10704,0.09,-0.8,-1.01,-0.58,-1.2,-0.14,-0.55,-1.18,-0.39,Poor,High Risk,Math
10705,-0.62,-0.33,-1.25,-1.54,-0.29,-0.79,0.42,-0.01,-1.41,Poor,High Risk,Science
10706,-0.85,-1.23,-0.16,-1.54,1.26,-0.14,0.42,-0.48,-1.08,Poor,High Risk,English
10707,-1.04,0.24,-1.2,-1.54,-1.48,0.52,1.39,-0.99,-1.46,Poor,High Risk,Science
10708,-0.95,-0.94,-0.78,0.87,-1.27,-1.44,-1.03,-1.04,-0.16,Poor,High Risk,English
10709,-1.28,-0.99,-1.25,-0.58,-1.2,-0.14,-0.07,-0.15,-0.48,Poor,High Risk,Math
10710,-0.9,-1.41,0.02,-1.54,1.54,-0.79,0.42,-0.01,-1.22,Poor,High Risk,English
10711,-0.24,-1.08,0.5,-1.54,1.89,1.17,-1.52,-1.36,-1.13,Poor,High Risk,English
10712,-0.05,-0.99,0.64,-1.54,1.68,-0.14,-1.52,-1.36,-1.46,Poor,High Risk,English
10713,-1.47,-0.66,-0.78,0.39,-1.34,-0.14,1.39,-1.46,0.03,Poor,High Risk,Math
10714,-0.95,0.66,-1.44,-0.58,-1.48,-1.44,-0.07,-0.48,-1.13,Poor,High Risk,Science
10715,-0.66,-0.85,-1.58,-1.06,-1.41,-0.79,0.9,-1.18,-0.48,Poor,High Risk,Science
10716,-1.47,-0.75,-0.49,-1.54,0.06,-1.44,1.39,-1.27,0.21,Poor,High Risk,Math
10717,-0.95,-1.41,-1.34,-1.06,-0.78,-0.14,-1.52,1.02,-1.22,Poor,High Risk,English
10718,-0.62,-0.9,0.17,-1.54,-0.78,1.17,-0.55,-1.04,-1.32,Poor,High Risk,English
10719,-1.23,1.46,-1.29,-1.06,-1.13,1.17,-0.07,-1.46,-0.81,Poor,High Risk,Math
10720,-0.52,-1.46,-1.53,-0.58,-1.27,0.52,1.39,0.22,-0.25,Poor,High Risk,English
10721,-0.62,-0.52,-0.45,-1.06,-1.55,0.52,-1.03,-1.22,-1.36,Poor,High Risk,English
10722,-1.42,0.95,-1.48,-0.09,-0.99,0.52,-0.07,-1.46,-0.44,Poor,High Risk,Science
10723,-0.9,-1.51,-0.02,-1.54,1.75,-1.44,0.42,0.41,-1.32,Poor,High Risk,English
10724,-1.18,0.85,-1.44,-0.09,-1.27,-0.14,-1.03,-0.43,-1.27,Poor,High Risk,Math
10725,-0.47,-1.37,-0.96,-1.54,-0.15,0.52,-0.07,0.41,-0.95,Poor,High Risk,English
10726,-1.18,-0.85,0.31,-1.54,1.75,-0.79,0.9,-1.27,-0.9,Poor,High Risk,English
10727,-1.28,-1.18,-1.11,-0.58,-0.99,-0.79,-1.52,-0.34,-0.02,Poor,High Risk,Math
10728,-0.1,0.57,-1.2,-0.58,-1.41,0.52,-0.07,-1.5,-1.36,Poor,High Risk,Science
10729,-0.24,-1.37,-1.25,-0.09,-1.27,-0.14,-1.52,-1.32,-0.71,Poor,High Risk,English
10730,-1.51,-1.04,-0.16,-0.58,-1.55,0.52,-0.55,-1.41,-1.5,Poor,High Risk,Math
10731,-1.14,-1.23,-1.39,-0.58,-1.13,-1.44,-1.03,-0.85,-1.36,Poor,High Risk,Math
10732,-1.37,-1.27,-0.21,-0.58,-1.06,-1.44,0.9,-0.1,-1.32,Poor,High Risk,English
10733,-0.29,-0.52,-1.06,-1.54,-1.48,1.17,-0.07,-1.55,-0.95,Poor,High Risk,Math
10734,-1.47,-0.57,-0.59,-1.54,-0.99,-0.14,-1.52,-1.27,-0.85,Poor,High Risk,Math
10735,-0.99,-0.33,-1.48,-1.54,0.06,0.52,-1.52,-0.52,-0.16,Poor,High Risk,Science
10736,0.14,-0.99,-0.63,-1.06,-1.48,0.52,-1.03,-1.5,-1.13,Poor,High Risk,English
10737,-0.29,-1.32,0.17,0.39,-0.92,-0.79,-1.03,-0.85,-1.13,Poor,High Risk,English
10738,-0.95,-0.38,-0.87,-1.54,-1.06,-0.14,-0.07,-0.15,-1.18,Poor,High Risk,Math
10739,-0.33,0.43,-0.82,-0.09,-1.13,0.52,-0.55,-1.18,-1.5,Poor,High Risk,Science
10740,-0.9,-0.57,0.31,-0.09,-1.27,0.52,-0.55,-1.32,-1.46,Poor,High Risk,English
10741,-1.47,-0.9,-0.78,-0.58,-0.43,0.52,-0.07,-0.94,0.31,Poor,High Risk,Math
10742,-0.14,-0.33,-1.48,-1.54,-0.57,-0.79,-1.52,-1.41,-0.67,Poor,High Risk,Science
10743,-0.19,-0.66,-1.39,-1.54,0.41,0.52,-1.52,-1.27,0.12,Poor,High Risk,Science
10744,-1.33,-1.04,-1.11,-1.06,-1.27,-0.79,-0.55,-0.15,-0.48,Poor,High Risk,Math
10745,-1.23,-0.94,-1.39,0.39,-1.2,-0.14,-0.07,-0.1,-0.48,Poor,High Risk,Math
10746,0.19,-0.9,-0.82,-1.54,0.27,-0.79,-0.55,-0.71,-1.36,Poor,High Risk,Math
10747,-0.29,-1.41,-0.87,-1.54,-0.85,1.17,0.42,0.36,-1.08,Poor,High Risk,English
10748,-0.71,-1.41,-1.53,1.35,-0.99,-0.14,0.9,0.55,-0.25,Poor,High Risk,Math
10749,-1.14,0.28,-0.49,1.35,-1.13,-0.79,-0.07,-0.85,-1.46,Poor,High Risk,Math
10750,-1.18,1.56,-1.48,-1.06,-1.48,-1.44,0.9,-1.04,-1.41,Poor,High Risk,Math
10751,-0.9,-1.51,-1.25,-0.09,-1.2,1.17,0.42,-0.85,-0.16,Poor,High Risk,English
10752,0.61,-1.27,-1.25,0.39,-1.41,0.52,0.9,-0.52,-0.81,Poor,High Risk,English
10753,-0.99,-0.57,0.35,-0.09,-1.27,-0.14,-0.55,-1.18,-1.5,Poor,High Risk,English
10754,0.04,-0.94,-1.29,0.39,-1.13,-0.14,-0.07,-0.48,-1.22,Poor,High Risk,Science
10755,0.14,-0.71,-1.11,-0.58,-1.2,-0.79,-0.55,-1.22,-0.39,Poor,High Risk,Science
10756,-1.37,-1.27,-1.06,0.39,-1.13,-0.79,-0.55,-0.52,-0.3,Poor,High Risk,Math
10757,-1.42,-1.13,-0.54,-1.54,-1.55,0.52,0.9,-1.18,-1.36,Poor,High Risk,Math
10758,-0.9,-1.27,0.02,-1.54,1.19,-0.79,-0.07,-0.48,-1.04,Poor,High Risk,English
10759,-1.04,-0.52,-0.78,-1.54,-1.13,0.52,-1.03,-0.15,-0.95,Poor,High Risk,Math
10760,-1.14,-1.37,-1.15,0.87,-1.41,-0.79,0.42,0.22,-1.04,Poor,High Risk,English
10761,-1.23,1.46,-1.29,-1.06,-1.2,1.17,-0.07,-1.41,-0.9,Poor,High Risk,Math
10762,-0.71,-1.08,-1.25,-0.09,-1.41,-1.44,-1.52,-1.41,-0.67,Poor,High Risk,Math
10763,-0.99,-1.04,-1.48,1.35,-1.27,0.52,0.9,-0.34,-0.34,Poor,High Risk,Science
10764,-1.33,-1.23,-1.06,-0.58,-0.99,-1.44,-1.52,-0.34,0.07,Poor,High Risk,Math
10765,-0.52,-1.27,-1.29,-0.09,-0.99,-1.44,0.9,-1.46,0.82,Poor,High Risk,Math
10766,-1.42,-0.61,-1.44,-1.54,-1.27,0.52,0.9,-0.66,-1.27,Poor,High Risk,English
10767,-1.51,0.43,-0.59,-0.58,-1.55,-0.79,0.9,-0.71,-1.41,Poor,High Risk,Math
10768,-1.51,-1.04,-0.16,-0.58,-1.55,0.52,-0.55,-1.41,-1.5,Poor,High Risk,Math
10769,-0.9,-1.08,0.02,-1.54,0.77,-0.79,-0.55,-0.8,-0.81,Poor,High Risk,English
10770,-0.9,0.33,-1.29,-0.58,-1.34,-0.79,-0.07,-0.34,-1.22,Poor,High Risk,Science
10771,-0.62,-0.94,-1.48,-0.58,-1.34,-0.14,1.39,-1.08,-0.39,Poor,High Risk,Math
10772,-0.57,-1.18,-0.35,0.39,-1.34,-0.79,0.9,-1.55,-0.25,Poor,High Risk,English
10773,0.19,-0.66,-1.2,-1.06,-1.13,-0.79,-0.55,-1.22,-0.44,Poor,High Risk,Science
10774,-0.1,-0.9,-1.15,0.87,-1.27,-0.14,-1.52,-0.29,-1.22,Poor,High Risk,Math
10775,-0.19,-0.71,-0.87,-0.58,-0.99,1.17,-1.03,-1.27,-0.25,Poor,High Risk,Math
10776,-1.14,0.24,-0.92,-1.06,-1.48,-0.14,-0.55,-0.9,-1.36,Poor,High Risk,Math
10777,-0.43,-0.47,-1.44,-1.54,1.26,0.52,-1.52,-1.32,0.26,Poor,High Risk,Science
10778,0.42,-1.56,-0.02,0.87,-1.2,-0.79,-0.07,-1.41,-1.08,Poor,High Risk,English
10779,-0.71,-1.13,-1.25,-0.58,-1.41,-0.79,-1.52,-1.41,-0.67,Poor,High Risk,Math
10780,0.19,-1.56,0.07,1.83,-1.06,-0.79,-1.03,-1.04,-1.22,Poor,High Risk,English
10781,-0.1,-0.75,-1.2,0.87,-1.13,1.17,0.42,-1.5,-1.46,Poor,High Risk,Math
